hhsize,nchildren,EarnedIncome,FoodStampAmount,state
2,0,6800,0,NY
2,0,6800,0,NY
2,0,6800,0,NY
4,2,11333,0,NY
4,2,11333,0,NY
4,2,11333,0,NY
4,2,11333,0,NY
5,3,7500,0,NY
5,3,7500,0,NY
5,3,7500,0,NY
5,3,7500,0,NY
4,2,1082,0,NY
4,2,1082,0,NY
4,2,1082,0,NY
4,2,1082,0,NY
5,1,9420,0,NY
5,1,10320,0,NY
5,1,10320,0,NY
5,1,10320,0,NY
2,0,2333,0,NY
2,0,2333,0,NY
2,0,0,0,NY
2,0,0,0,NY
3,1,14250,0,NY
3,1,14250,0,NY
3,1,14250,0,NY
3,1,14250,0,NY
5,3,4833,0,NY
5,3,4833,0,NY
5,3,4833,0,NY
5,3,4833,0,NY
6,2,3132,581,NY
6,0,3132,581,NY
6,2,3132,581,NY
6,0,3132,581,NY
6,2,2592,581,NY
6,0,2592,581,NY
7,3,2592,581,NY
7,0,2592,581,NY
2,1,3167,0,NY
2,1,3139,0,NY
2,1,3139,0,NY
2,1,3139,0,NY
2,1,0,284,NY
2,1,0,284,NY
2,1,0,284,NY
2,1,0,284,NY
6,3,3983,340,NY
6,3,4070,340,NY
6,3,2771,340,NY
6,3,2771,340,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
4,1,1457,414,NY
4,0,1540,414,NY
4,0,1000,414,NY
4,0,1000,414,NY
1,0,4217,0,NY
1,0,4258,0,NY
1,0,4217,0,NY
1,0,4617,0,NY
3,0,13150,0,NY
6,1,12499,0,NY
3,0,13150,0,NY
6,1,12499,0,NY
3,0,13150,0,NY
6,1,12499,0,NY
3,0,12500,0,NY
6,1,12499,0,NY
2,0,6250,0,NY
2,0,6250,0,NY
2,0,6250,0,NY
2,0,6250,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,0,6575,0,NY
2,0,3237,0,NY
2,0,3237,0,NY
3,0,6575,0,NY
2,0,3237,0,NY
2,0,3237,0,NY
3,0,6575,0,NY
2,0,3635,0,NY
2,0,3635,0,NY
2,0,4843,0,NY
2,0,4037,0,NY
2,0,4037,0,NY
2,0,4656,0,NY
2,0,4656,0,NY
2,0,4656,0,NY
2,0,4656,0,NY
2,0,2918,0,NY
2,0,2918,0,NY
2,0,2918,0,NY
2,0,2918,0,NY
2,0,1260,0,NY
2,0,1540,0,NY
2,0,1680,0,NY
2,0,1105,0,NY
5,3,2620,170,NY
5,3,2691,170,NY
5,3,2620,170,NY
5,3,2620,170,NY
4,2,7618,0,NY
4,2,7618,0,NY
4,2,7618,0,NY
4,2,7618,0,NY
3,2,0,247,NY
3,2,0,247,NY
3,2,0,247,NY
3,2,0,247,NY
3,1,0,0,NY
3,1,0,0,NY
3,1,0,0,NY
3,1,2060,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
5,2,6283,0,NY
5,2,6283,0,NY
5,2,6283,0,NY
5,2,6283,0,NY
2,0,0,0,NY
3,1,11540,0,NY
2,0,0,0,NY
3,1,11540,0,NY
2,0,0,0,NY
3,1,11540,0,NY
2,0,0,0,NY
3,1,11540,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,8917,0,NY
2,0,8917,0,NY
2,0,8917,0,NY
2,0,8917,0,NY
2,0,8917,0,NY
2,0,8917,0,NY
2,0,8917,0,NY
2,0,8917,0,NY
1,0,4333,0,NY
1,0,4333,0,NY
1,0,4333,0,NY
1,0,4333,0,NY
2,0,2327,0,NY
2,0,2327,0,NY
2,0,2327,0,NY
2,0,2327,0,NY
3,0,0,0,NY
3,0,0,0,NY
3,0,0,0,NY
3,0,0,0,NY
2,0,0,80,NY
2,0,0,80,NY
2,0,0,80,NY
2,0,0,80,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,7407,0,NY
2,0,7407,0,NY
2,0,7407,0,NY
2,0,7407,0,NY
1,0,1583,0,NY
1,0,1583,0,NY
1,0,1583,0,NY
1,0,1583,0,NY
4,1,6600,0,NY
4,1,6600,0,NY
4,1,6600,0,NY
4,1,6600,0,NY
2,0,2967,0,NY
2,0,3050,0,NY
2,0,3050,0,NY
2,0,3050,0,NY
2,0,4084,0,NY
2,0,4084,0,NY
2,0,4084,0,NY
2,0,4084,0,NY
4,0,12468,0,NY
4,0,12506,0,NY
4,0,12506,0,NY
4,0,12506,0,NY
1,0,3833,0,NY
1,0,3833,0,NY
1,0,3833,0,NY
1,0,3833,0,NY
2,0,1292,0,NY
2,0,1292,0,NY
2,0,1292,0,NY
2,0,1292,0,NY
2,0,1968,0,NY
2,0,1917,0,NY
2,0,1917,0,NY
2,0,1917,0,NY
2,0,12584,0,NY
2,0,12584,0,NY
2,0,12584,0,NY
2,0,12584,0,NY
2,0,12584,0,NY
2,0,12584,0,NY
2,0,12584,0,NY
2,0,12584,0,NY
6,2,5065,0,NY
6,0,5065,0,NY
6,0,5065,0,NY
6,2,5065,0,NY
6,0,5065,0,NY
6,0,5065,0,NY
4,2,5065,0,NY
4,2,5165,0,NY
3,1,13188,0,NY
3,1,13188,0,NY
3,1,13188,0,NY
3,1,13188,0,NY
4,2,5750,0,NY
4,2,5750,0,NY
4,2,5750,0,NY
4,2,5750,0,NY
1,0,2165,0,NY
1,0,2167,0,NY
1,0,2167,0,NY
1,0,2167,0,NY
2,0,3750,0,NY
2,0,3750,0,NY
2,0,3750,0,NY
2,0,3750,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
2,0,17000,0,NY
2,0,17000,0,NY
2,0,17000,0,NY
2,0,17000,0,NY
3,0,14817,0,NY
3,0,14750,0,NY
3,0,14750,0,NY
3,0,14750,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
6,4,9000,0,NY
6,4,9000,0,NY
6,4,9000,0,NY
6,4,9000,0,NY
3,0,5239,0,NY
1,0,350,162,NY
3,0,5723,0,NY
1,0,85,162,NY
3,0,5252,0,NY
1,0,840,162,NY
3,0,5252,0,NY
1,0,840,162,NY
1,0,0,120,NY
1,0,0,120,NY
1,0,0,120,NY
1,0,0,120,NY
3,2,1205,0,NY
3,2,1205,0,NY
3,2,1205,0,NY
3,2,1205,0,NY
4,0,7053,0,NY
3,2,1800,0,NY
4,0,7101,0,NY
3,2,1800,0,NY
4,0,7683,0,NY
3,2,2700,0,NY
3,0,3724,0,NY
3,2,1800,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,0,1341,0,NY
1,0,2425,0,NY
3,0,1341,0,NY
1,0,2425,0,NY
3,0,1341,0,NY
1,0,2425,0,NY
3,0,1341,0,NY
1,0,2425,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,2511,0,NY
1,0,2511,0,NY
1,0,2511,0,NY
1,0,2511,0,NY
3,1,1061,0,NY
3,1,1061,0,NY
3,1,1061,0,NY
3,1,1061,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,1667,0,NY
2,0,1667,0,NY
2,0,1667,0,NY
2,0,1667,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
3,1,13333,0,NY
3,1,13333,0,NY
3,1,13333,0,NY
3,1,13333,0,NY
2,0,8954,0,NY
2,0,8954,0,NY
2,0,8954,0,NY
2,0,8954,0,NY
5,0,1333,20,NY
5,0,1333,20,NY
5,0,1333,20,NY
5,0,1333,20,NY
5,0,1333,20,NY
5,0,1333,20,NY
5,0,1333,20,NY
5,0,1333,20,NY
5,0,1333,20,NY
5,0,1333,20,NY
5,0,1333,20,NY
5,0,1333,20,NY
4,2,10500,0,NY
4,2,10500,0,NY
4,2,10500,0,NY
4,2,10500,0,NY
1,0,3817,0,NY
1,0,3817,0,NY
1,0,3817,0,NY
1,0,3817,0,NY
2,0,9595,0,NY
2,0,9707,0,NY
2,0,9083,0,NY
2,0,10085,0,NY
4,3,4525,0,NY
4,3,4525,0,NY
4,3,4525,0,NY
4,3,4525,0,NY
1,0,2750,0,NY
1,0,2750,0,NY
1,0,2750,0,NY
1,0,2750,0,NY
5,1,2141,49,NY
5,1,2217,49,NY
5,1,2380,49,NY
5,1,2361,49,NY
1,0,0,162,NY
1,0,0,162,NY
1,0,0,162,NY
1,0,0,162,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,188,150,NY
2,0,188,150,NY
1,0,235,0,NY
1,0,0,160,NY
1,0,188,0,NY
1,0,0,160,NY
1,0,188,0,NY
1,0,0,160,NY
2,0,5417,0,NY
2,0,5417,0,NY
2,0,5417,0,NY
2,0,5417,0,NY
1,0,9167,0,NY
1,0,9167,0,NY
1,0,9167,0,NY
1,0,29167,0,NY
3,1,3474,0,NY
3,1,3779,0,NY
3,1,3474,0,NY
3,1,3474,0,NY
4,2,4749,145,NY
4,2,4749,145,NY
4,2,4749,145,NY
4,2,4749,145,NY
1,0,9583,0,NY
1,0,9583,0,NY
1,0,9583,0,NY
1,0,9583,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
4,0,25386,0,NY
4,0,27672,0,NY
4,0,24553,0,NY
4,0,24553,0,NY
3,0,20473,0,NY
3,0,20473,0,NY
3,0,20473,0,NY
3,0,20473,0,NY
2,0,5833,0,NY
2,0,5833,0,NY
2,0,5833,0,NY
2,0,5833,0,NY
3,1,12750,0,NY
3,1,12750,0,NY
3,1,12750,0,NY
3,1,14417,0,NY
2,0,3666,0,NY
2,0,3666,0,NY
3,1,3666,0,NY
3,1,28666,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,1,3810,0,NY
3,1,3878,0,NY
3,1,3878,0,NY
3,1,3878,0,NY
1,0,1917,0,NY
1,0,1917,0,NY
1,0,1917,0,NY
1,0,1917,0,NY
4,0,6408,0,NY
4,0,6408,0,NY
4,0,6408,0,NY
4,0,6408,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
3,1,3709,0,NY
3,1,3856,0,NY
3,1,3709,0,NY
3,1,3709,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
5,1,6868,0,NY
5,0,6868,0,NY
5,1,6868,0,NY
5,0,6868,0,NY
5,1,7432,0,NY
5,0,7432,0,NY
4,1,4811,0,NY
4,0,4811,0,NY
1,0,1600,0,NY
2,0,1400,0,NY
1,0,1600,0,NY
2,0,1400,0,NY
1,0,1600,0,NY
2,0,1400,0,NY
1,0,1600,0,NY
2,0,1400,0,NY
3,1,0,400,NY
3,1,0,400,NY
3,1,0,400,NY
3,1,0,400,NY
2,0,10000,0,NY
2,0,10000,0,NY
2,0,10000,0,NY
2,0,10000,0,NY
2,0,10000,0,NY
2,0,10000,0,NY
2,0,10000,0,NY
2,0,10000,0,NY
4,2,7000,0,NY
4,2,7000,0,NY
4,2,7000,0,NY
4,2,7000,0,NY
2,1,1528,250,NY
2,1,1065,250,NY
2,1,1065,250,NY
2,1,1065,250,NY
4,2,2266,0,NY
4,2,2500,0,NY
4,2,2460,0,NY
4,2,2460,0,NY
5,3,732,300,NY
5,0,732,300,NY
5,3,1771,300,NY
5,0,1771,300,NY
5,3,1039,450,NY
5,0,1039,450,NY
5,3,1039,450,NY
5,0,1039,450,NY
2,0,19202,0,NY
2,0,19202,0,NY
2,0,19649,0,NY
2,0,19649,0,NY
2,0,25752,0,NY
2,0,25752,0,NY
2,0,26135,0,NY
2,0,26135,0,NY
4,1,8194,0,NY
4,1,8174,0,NY
4,1,8066,0,NY
4,1,7958,0,NY
2,0,7167,0,NY
2,0,7167,0,NY
2,0,4167,0,NY
2,0,4167,0,NY
3,1,5365,0,NY
3,0,5365,0,NY
3,1,5365,0,NY
3,0,5365,0,NY
3,1,5365,0,NY
3,0,5365,0,NY
3,1,7201,0,NY
3,0,7201,0,NY
2,0,300,0,NY
2,0,300,0,NY
2,0,300,0,NY
2,0,220,0,NY
4,2,4044,0,NY
4,2,4044,0,NY
4,2,4044,0,NY
4,2,4044,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,2353,0,NY
1,0,2941,0,NY
1,0,2353,0,NY
1,0,2353,0,NY
2,0,6041,0,NY
2,0,6041,0,NY
2,0,6041,0,NY
2,0,6041,0,NY
3,1,6716,0,NY
3,1,6716,0,NY
3,1,6716,0,NY
3,1,6716,0,NY
4,2,4384,0,NY
4,2,4384,0,NY
4,2,4279,0,NY
4,2,4279,0,NY
4,2,4540,0,NY
4,2,4540,0,NY
4,2,4540,0,NY
4,2,4540,0,NY
4,1,3351,10,NY
4,1,3351,10,NY
5,1,1803,10,NY
5,1,1803,10,NY
3,0,960,0,NY
3,0,2586,0,NY
3,0,1624,0,NY
3,0,1624,0,NY
1,0,2983,0,NY
1,0,2983,0,NY
1,0,2983,0,NY
1,0,2983,0,NY
1,0,0,155,NY
1,0,0,155,NY
1,0,0,155,NY
1,0,0,162,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,150,0,NY
1,0,150,0,NY
1,0,150,0,NY
1,0,90,0,NY
2,0,6917,0,NY
2,0,6917,0,NY
2,0,6917,0,NY
2,0,6917,0,NY
3,2,4793,0,NY
3,2,4793,0,NY
3,2,4167,0,NY
3,2,4167,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
4,0,1080,0,NY
2,0,0,0,NY
2,0,0,0,NY
4,0,1080,0,NY
2,0,0,0,NY
2,0,0,0,NY
4,0,1008,0,NY
2,0,0,0,NY
2,0,0,0,NY
4,0,720,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,5000,0,NY
2,0,5000,0,NY
2,0,5000,0,NY
2,0,5000,0,NY
4,0,6575,300,NY
4,0,6575,300,NY
4,0,6598,300,NY
4,0,6625,300,NY
2,0,0,280,NY
2,0,0,280,NY
2,0,0,280,NY
2,0,0,280,NY
1,0,0,135,NY
1,0,0,135,NY
1,0,0,135,NY
1,0,0,135,NY
8,4,12716,0,NY
8,4,12709,0,NY
8,4,12709,0,NY
8,4,12709,0,NY
1,0,3167,0,NY
1,0,3167,0,NY
1,0,3167,0,NY
1,0,3167,0,NY
2,0,3600,0,NY
2,0,3600,0,NY
2,0,3600,0,NY
2,0,3600,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,4272,0,NY
2,0,4272,0,NY
2,0,4272,0,NY
2,0,4272,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
4,2,7042,0,NY
4,2,7042,0,NY
4,2,7042,0,NY
4,2,7042,0,NY
3,1,2598,157,NY
3,0,2598,157,NY
3,1,2598,157,NY
3,0,2598,157,NY
3,1,2598,157,NY
3,0,2598,157,NY
3,1,2598,157,NY
3,0,2598,157,NY
2,0,2598,0,NY
2,0,2598,0,NY
2,0,2598,0,NY
2,0,2598,0,NY
3,0,2252,0,NY
3,0,2252,0,NY
3,0,0,0,NY
3,0,0,0,NY
1,0,1900,0,NY
1,0,1900,0,NY
1,0,1900,0,NY
1,0,1900,0,NY
1,0,3500,0,NY
1,0,3500,0,NY
1,0,3500,0,NY
1,0,3500,0,NY
3,0,0,0,NY
3,0,0,0,NY
3,0,0,0,NY
3,0,0,0,NY
6,1,6256,0,NY
6,0,6256,0,NY
6,1,4870,0,NY
6,0,4870,0,NY
6,1,4870,0,NY
6,0,4870,0,NY
6,1,4870,0,NY
6,0,4870,0,NY
1,0,10000,0,NY
1,0,10000,0,NY
1,0,10000,0,NY
1,0,10000,0,NY
1,0,2570,0,NY
1,0,2362,0,NY
1,0,2362,0,NY
1,0,2674,0,NY
2,0,2390,0,NY
2,0,2390,0,NY
2,0,2390,0,NY
2,0,2413,0,NY
5,3,1407,0,NY
5,3,1490,0,NY
5,3,1490,0,NY
5,3,1490,0,NY
1,0,2917,0,NY
1,0,2917,0,NY
1,0,2917,0,NY
1,0,2917,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,1950,0,NY
1,0,1950,0,NY
1,0,1950,0,NY
1,0,1950,0,NY
2,0,4822,0,NY
2,0,4614,0,NY
2,0,4614,0,NY
2,0,8426,0,NY
2,0,4389,0,NY
2,0,4389,0,NY
2,0,4389,0,NY
2,0,8064,0,NY
5,3,3900,0,NY
5,3,3900,0,NY
5,3,3900,0,NY
5,3,4225,0,NY
2,0,2311,0,NY
2,0,2311,0,NY
2,0,2311,0,NY
2,0,2311,0,NY
5,3,7006,0,NY
5,3,7006,0,NY
5,3,7006,0,NY
5,3,7206,0,NY
3,1,390,150,NY
3,1,390,150,NY
3,1,390,150,NY
3,1,390,150,NY
2,1,1732,0,NY
2,1,1732,0,NY
2,1,1732,0,NY
2,1,1732,0,NY
2,0,3983,0,NY
2,0,3983,0,NY
2,0,1905,0,NY
2,0,1905,0,NY
3,0,4153,0,NY
3,0,6231,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,0,7775,0,NY
3,0,7775,0,NY
3,0,7775,0,NY
3,0,7775,0,NY
2,0,0,0,NY
2,0,1600,0,NY
2,0,1600,0,NY
2,0,1600,0,NY
1,0,2815,0,NY
1,0,2815,0,NY
1,0,2815,0,NY
1,0,2815,0,NY
1,0,5000,0,NY
4,1,3103,0,NY
4,1,4750,0,NY
4,1,4702,0,NY
4,1,4702,0,NY
4,1,2728,0,NY
4,1,2728,0,NY
4,1,2728,0,NY
4,1,2728,0,NY
3,1,10500,0,NY
3,1,11400,0,NY
3,1,11100,0,NY
3,1,6333,0,NY
3,1,3500,0,NY
3,1,3500,0,NY
3,1,3500,0,NY
3,1,3500,0,NY
2,1,0,0,NY
1,0,2598,0,NY
2,1,0,0,NY
1,0,2546,0,NY
2,1,0,0,NY
1,0,2626,0,NY
2,1,0,0,NY
1,0,2546,0,NY
1,0,1191,0,NY
1,0,1191,0,NY
1,0,1191,0,NY
1,0,1191,0,NY
4,1,3366,0,NY
4,1,3366,0,NY
4,1,3366,0,NY
4,1,3366,0,NY
5,0,0,439,NY
5,0,0,439,NY
5,0,0,439,NY
4,0,0,439,NY
1,0,3157,0,NY
1,0,3157,0,NY
1,0,3157,0,NY
1,0,3157,0,NY
4,1,3322,387,NY
4,1,3322,387,NY
4,1,1720,387,NY
4,1,1720,387,NY
3,1,6667,0,NY
3,1,6667,0,NY
3,1,6667,0,NY
3,1,6667,0,NY
3,1,1386,337,NY
3,1,736,337,NY
3,1,0,337,NY
3,1,2026,337,NY
1,0,3000,0,NY
1,0,3000,0,NY
1,0,3000,0,NY
1,0,3000,0,NY
6,0,2117,0,NY
6,0,2117,0,NY
6,0,2117,0,NY
6,0,2117,0,NY
3,2,750,0,NY
3,2,750,0,NY
3,2,750,0,NY
3,2,750,0,NY
3,0,390,144,NY
3,0,390,144,NY
3,0,390,144,NY
3,0,413,144,NY
7,5,3947,0,NY
7,4,4291,0,NY
7,4,4635,0,NY
7,4,4291,0,NY
7,0,10858,0,NY
7,0,10916,0,NY
7,0,10916,0,NY
7,0,10916,0,NY
2,0,1500,0,NY
2,0,1500,0,NY
2,0,1500,0,NY
2,0,1500,0,NY
3,1,2917,0,NY
3,1,2917,0,NY
3,1,2917,0,NY
3,1,2917,0,NY
5,2,1620,469,NY
5,2,0,469,NY
5,2,0,469,NY
5,2,0,469,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
4,3,1083,490,NY
4,3,1083,509,NY
4,3,1083,509,NY
4,3,1083,340,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
3,0,1404,0,NY
3,0,1404,0,NY
3,0,1404,0,NY
3,0,1404,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
1,0,0,97,NY
1,0,0,97,NY
1,0,0,97,NY
1,0,0,97,NY
3,0,1602,0,NY
3,0,1602,0,NY
3,0,1407,0,NY
3,0,1407,0,NY
3,1,14400,0,NY
1,0,1800,0,NY
3,1,14400,0,NY
1,0,1800,0,NY
3,1,14400,0,NY
1,0,1800,0,NY
3,1,14400,0,NY
1,0,1800,0,NY
8,3,0,406,NY
8,3,0,406,NY
8,3,0,406,NY
8,3,0,406,NY
4,2,9583,0,NY
4,2,9583,0,NY
4,2,9583,0,NY
4,2,9583,0,NY
2,0,19627,0,NY
2,0,19602,0,NY
2,0,22426,0,NY
2,0,19602,0,NY
6,2,10645,0,NY
6,2,10607,0,NY
6,2,10607,0,NY
6,2,10607,0,NY
2,0,2917,0,NY
2,0,2917,0,NY
2,0,2917,0,NY
2,0,2917,0,NY
4,0,4666,0,NY
4,0,4666,0,NY
4,0,4666,0,NY
4,0,4666,0,NY
2,0,5599,0,NY
2,0,5599,0,NY
2,0,5599,0,NY
2,0,5599,0,NY
1,0,4167,0,NY
1,0,4167,0,NY
1,0,4167,0,NY
1,0,4167,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,6917,0,NY
2,0,6917,0,NY
2,0,6917,0,NY
2,0,6917,0,NY
2,0,6917,0,NY
2,0,6917,0,NY
2,0,6917,0,NY
2,0,6917,0,NY
5,3,4073,0,NY
5,3,4073,0,NY
5,3,4073,0,NY
5,3,4073,0,NY
4,0,3897,0,NY
5,1,12253,0,NY
4,0,3897,0,NY
5,1,12253,0,NY
4,0,3897,0,NY
5,1,12253,0,NY
4,0,3897,0,NY
5,1,12253,0,NY
3,0,1949,0,NY
3,0,1949,0,NY
3,0,1949,0,NY
3,0,1949,0,NY
1,0,3200,0,NY
1,0,3200,0,NY
1,0,3200,0,NY
2,1,4800,0,NY
4,0,7508,0,NY
4,0,7508,0,NY
4,0,7508,0,NY
4,0,7508,0,NY
5,3,6151,0,NY
5,3,6131,0,NY
5,3,6131,0,NY
5,3,6131,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,1,5417,0,NY
3,1,5417,0,NY
3,1,5417,0,NY
3,1,5417,0,NY
2,0,8166,0,NY
2,0,8166,0,NY
2,0,8166,0,NY
2,0,9246,0,NY
4,2,10152,0,NY
4,2,10152,0,NY
4,2,10552,0,NY
4,2,10152,0,NY
2,0,2500,0,NY
2,0,2500,0,NY
2,0,2500,0,NY
2,0,2500,0,NY
2,0,7833,0,NY
2,0,7833,0,NY
3,0,7833,0,NY
3,0,9833,0,NY
4,1,3000,0,NY
4,0,3000,0,NY
4,1,3000,0,NY
4,0,3000,0,NY
4,1,3000,0,NY
4,0,3000,0,NY
4,1,3000,0,NY
4,0,3000,0,NY
5,3,1133,19,NY
5,3,1133,19,NY
5,3,1133,19,NY
5,3,1133,19,NY
4,0,4001,0,NY
4,0,4614,0,NY
4,0,4701,0,NY
4,0,2009,0,NY
2,1,3083,0,NY
2,1,3083,0,NY
2,1,3083,0,NY
2,1,3083,0,NY
3,0,3388,0,NY
3,0,3416,0,NY
1,0,1833,0,NY
1,0,1833,0,NY
2,0,1583,10,NY
2,0,1583,10,NY
2,0,1583,10,NY
2,0,1583,10,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
3,0,4133,0,NY
3,0,4133,0,NY
3,0,4133,0,NY
3,0,4133,0,NY
2,0,4667,0,NY
2,0,4667,0,NY
2,0,4667,0,NY
2,0,4667,0,NY
4,1,6660,0,NY
3,1,4000,0,NY
1,0,1560,0,NY
3,1,4000,0,NY
1,0,1560,0,NY
3,1,7381,0,NY
1,0,1560,0,NY
3,0,8151,0,NY
3,0,5925,0,NY
3,0,5925,0,NY
3,0,8151,0,NY
1,0,2200,0,NY
1,0,2200,0,NY
1,0,0,0,NY
1,0,0,0,NY
5,2,6393,0,NY
5,2,6393,0,NY
5,2,6393,0,NY
5,2,4528,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
4,0,4453,0,NY
4,0,5026,0,NY
4,0,5026,0,NY
4,0,3504,0,NY
3,0,0,0,NY
3,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,4049,0,NY
2,0,4049,0,NY
2,0,4049,0,NY
2,0,4049,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
5,4,436,292,NY
5,4,436,292,NY
5,4,436,292,NY
5,4,436,292,NY
2,1,2500,0,NY
2,1,2500,0,NY
2,1,2500,0,NY
2,1,2500,0,NY
2,0,2467,0,NY
2,0,2467,0,NY
2,0,2467,0,NY
2,0,2451,0,NY
2,0,9083,0,NY
2,0,9083,0,NY
2,0,9083,0,NY
2,0,9083,0,NY
4,0,9741,0,NY
4,0,8456,0,NY
4,0,9632,0,NY
4,0,9457,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
2,0,0,0,NY
6,2,4797,0,NY
6,2,4797,0,NY
6,2,4797,0,NY
6,2,4797,0,NY
3,1,14052,0,NY
3,1,14052,0,NY
3,1,14052,0,NY
3,1,14052,0,NY
4,2,4392,0,NY
4,2,4392,0,NY
4,2,4392,0,NY
4,2,4392,0,NY
3,0,2667,0,NY
2,0,5225,0,NY
3,0,2667,0,NY
2,0,5225,0,NY
3,0,4667,0,NY
2,0,5225,0,NY
3,0,4667,0,NY
2,0,5225,0,NY
2,0,737,0,NY
2,0,737,0,NY
2,0,737,0,NY
2,0,737,0,NY
3,0,1100,0,NY
3,0,1100,0,NY
3,0,1100,0,NY
3,0,1100,0,NY
3,0,1100,0,NY
3,0,1100,0,NY
3,0,1100,0,NY
3,0,1100,0,NY
3,0,1100,0,NY
3,0,1100,0,NY
3,0,1100,0,NY
3,0,1100,0,NY
2,0,11294,0,NY
2,0,11294,0,NY
2,0,14118,0,NY
2,0,11294,0,NY
1,0,2625,0,NY
1,0,2625,0,NY
1,0,2625,0,NY
1,0,2625,0,NY
2,0,2941,0,NY
2,0,2941,0,NY
2,0,3176,0,NY
2,0,2941,0,NY
4,2,4912,0,NY
4,2,4912,0,NY
4,2,4971,0,NY
4,2,4912,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
1,0,0,0,NY
2,0,1559,0,NY
2,0,1559,0,NY
2,0,1559,0,NY
2,0,1559,0,NY
3,0,3424,0,NY
