"id","nearc4","ed76","age76","daded","momed","momdad14","sinmom14","step14","reg661","reg662","reg663","reg664","reg665","reg666","reg667","reg668","reg669","south66","work76","lwage76","black","smsa66r","wage76","kww","iq","marsta76"
3098,0,12,25,5,6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,NA,0,0,NA,26,NA,1
3099,0,13,30,9.94,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.03308622,0,0,417,45,74,1
3100,0,11,27,9.94,13,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.52146092,1,0,250,14,NA,6
3101,0,12,24,9.94,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6.13122649,1,0,460,28,NA,1
3102,0,8,26,9.94,10.25,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.78382518,1,0,325,19,NA,1
3103,0,9,25,9.94,10.25,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.6167711,1,0,275,15,NA,2
3104,0,12,26,7,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.78382518,1,0,325,18,NA,1
3105,0,15,25,9.94,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.70378247,1,0,300,20,NA,1
3106,0,8,31,9.94,8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.52146092,1,0,250,17,NA,6
3107,0,12,28,9,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.66296048,0,0,288,39,NA,1
3108,0,13,28,3,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.30991828,1,1,550,16,85,1
3109,0,12,33,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.06145692,0,0,429,38,NA,1
3110,0,8,30,9.94,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.92692603,1,0,375,23,NA,1
3111,0,9,30,5,4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.35784227,0,0,577,26,NA,1
3112,0,13,25,5,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.27476202,0,0,531,25,96,6
3113,0,12,24,4,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.52146092,0,0,250,22,NA,6
3114,0,12,27,9.94,8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6.08677473,0,0,440,27,73,1
3115,0,12,26,9.94,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6.12468339,0,0,457,27,75,1
3116,0,12,27,5,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.08221891,0,0,438,34,95,1
3117,0,12,26,7,7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,0,NA,25,79,1
3118,0,12,25,9.94,10.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,0,NA,35,128,6
3119,0,12,27,9.94,5,0,1,0,0,0,0,0,0,1,0,0,0,1,1,6.30991828,1,0,550,42,102,4
3120,0,16,25,12,16,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.47697236,0,0,650,31,107,1
3121,0,11,26,7,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.04737218,0,0,423,19,86,1
3122,0,10,26,7,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,0,NA,17,86,1
3123,0,13,27,18,8,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.04025471,0,0,420,41,104,1
3124,0,14,25,18,8,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.29831737,0,0,200,43,106,6
3125,0,8,26,3,10,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.99146455,0,0,400,24,NA,1
3126,0,9,24,5,10.25,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5.70378247,0,0,300,16,NA,1
3127,0,12,30,5,7,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.57088296,0,0,714,21,95,1
3128,0,12,25,12,8,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.98645201,0,0,398,37,116,1
3129,0,9,29,6,8,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.98645201,0,0,398,20,66,1
3130,0,16,28,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.59850903,0,0,734,38,101,1
3131,0,12,25,12,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.53378884,0,0,688,23,96,1
3132,0,6,28,3,11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.35658627,0,0,212,NA,NA,6
3133,0,12,31,9.94,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.12029742,0,0,455,41,104,1
3134,0,15,24,17,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.85793315,0,0,350,32,NA,6
3135,0,16,28,9.94,16,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6.35784227,0,1,577,39,138,6
3136,0,12,27,7,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,30,112,1
3137,0,16,31,10,14,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.54965074,0,1,699,34,105,1
3138,0,16,27,14,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.92692603,0,0,375,44,106,6
3139,0,13,24,14,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.92692603,0,0,375,33,NA,1
3140,0,12,33,10,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.89715387,0,0,364,40,NA,1
3141,0,12,29,11,4,0,0,1,0,0,0,0,1,0,0,0,0,1,1,5.39362755,1,0,220,22,67,5
3142,0,16,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.43133108,1,0,621,27,NA,1
3143,0,11,31,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.92692603,1,0,375,31,NA,5
3144,0,16,26,12,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.83188248,1,0,341,24,97,6
3145,0,16,24,12,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.94017125,1,0,380,16,NA,1
3146,0,11,32,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.56068163,0,0,260,37,NA,1
3147,0,8,30,9.94,10.25,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.19236249,1,1,489,30,NA,1
3148,0,11,26,8,9,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.07073773,1,1,433,18,NA,1
3149,0,11,27,8,10.25,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.89989735,1,1,365,19,NA,1
3150,0,14,33,9.94,10.25,0,1,0,0,0,0,0,0,0,1,0,0,1,1,5.54907608,1,1,257,41,NA,1
3151,0,16,28,12,12,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,0,1,NA,38,122,1
3152,0,14,26,12,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.24027585,0,1,513,29,NA,1
3153,0,15,31,8,9,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.66296048,0,1,288,40,108,1
3154,0,18,30,8,13,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.76388491,0,1,866,44,125,1
3155,0,12,25,7,8,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.07073773,0,1,433,34,106,5
3156,0,1,29,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.2146081,0,1,500,8,NA,1
3157,0,16,29,14,13,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,0,1,NA,43,123,6
3158,0,16,24,12,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.30627529,0,1,548,32,NA,1
3159,0,12,29,4,6,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.99146455,0,1,400,25,99,1
3160,0,9,30,9.94,8,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.07073773,0,1,433,20,NA,1
3161,0,8,34,4,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,1,1,NA,35,NA,1
3162,0,17,26,15,15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,0,NA,34,101,1
3163,0,13,24,16,13,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.92692603,0,0,375,26,NA,1
3164,0,12,32,12,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.3044488,0,1,547,42,96,1
3165,0,12,24,12,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.92692603,0,0,375,24,NA,6
3166,0,14,25,10,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.2146081,0,0,500,33,114,1
3167,0,16,24,18,15,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.87211779,0,0,355,36,117,1
3168,0,12,29,9,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.39692966,0,0,600,34,105,1
3169,0,12,34,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.47697236,0,1,650,40,106,1
3170,0,12,32,8,8,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.74288064,0,1,848,44,102,1
3171,0,12,27,10,9,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.78382518,0,1,325,33,NA,1
3172,1,12,33,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.66642669,1,0,289,35,75,5
3173,1,14,24,5,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.12468339,1,0,457,27,99,1
3174,1,14,29,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.56667243,1,1,711,35,NA,1
3175,1,12,26,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,35,103,NA
3176,1,12,24,12,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,28,NA,5
3177,1,12,32,10,7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,0,NA,35,NA,5
3178,1,13,34,11,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.02344759,0,0,413,46,90,1
3179,1,12,24,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,0,NA,30,104,5
3180,1,16,25,9.94,16,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6.47543272,1,0,649,26,101,6
3181,1,13,26,9.94,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.45047042,0,0,633,37,115,1
3182,1,16,28,10,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.58063914,0,0,721,37,118,1
3183,1,12,32,12,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.81673588,0,0,913,40,108,1
3184,1,13,26,8,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.92692603,0,0,375,29,101,1
3185,1,18,27,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.38350663,0,1,592,37,127,1
3186,0,16,32,9.94,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.63856779,0,0,764,41,114,1
3187,0,12,26,4,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.2146081,0,0,500,24,NA,1
3188,0,11,25,11,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.6167711,1,0,275,30,76,1
3189,0,10,24,11,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.56068163,1,0,260,20,NA,6
3190,0,16,28,12,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.86901445,0,1,962,42,132,6
3191,0,12,28,9.94,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6.43775165,1,0,625,28,50,1
3192,0,12,26,9.94,10.25,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.80814249,1,0,333,26,84,1
3193,0,12,29,9.94,10,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.43775165,1,0,625,23,55,1
3194,0,10,24,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.52146092,1,0,250,18,NA,6
3195,0,12,34,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.88332239,1,0,359,23,73,1
3196,0,12,28,9.94,10.25,0,1,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,28,NA,1
3197,0,12,34,9.94,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6.30991828,1,0,550,19,NA,1
3198,0,12,24,9.94,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.99893656,1,0,403,16,61,1
3199,0,11,26,9,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.13772705,1,0,463,14,84,6
3200,0,10,33,7,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,17,NA,5
3201,0,12,24,4,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.98141421,1,0,396,12,NA,6
3202,0,12,24,9.94,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.62762111,1,0,278,20,NA,6
3203,0,14,27,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.99146455,1,0,400,28,71,1
3204,0,16,24,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.02827852,1,0,415,27,84,1
3205,0,12,33,7,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.13556489,1,0,462,36,NA,1
3206,0,18,33,9.94,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,7.27378632,0,1,1442,44,101,6
3207,0,4,27,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.82831374,1,0,125,NA,NA,6
3208,0,10,34,9.94,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.29831737,1,0,200,22,NA,1
3209,0,16,24,9.94,16,0,1,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,32,NA,1
3210,0,10,31,9.94,9,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.70378247,1,0,300,18,NA,1
3211,0,10,32,9.94,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.25575004,1,0,521,28,NA,1
3212,0,13,25,10,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.58349631,1,0,266,24,69,1
3213,0,11,26,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.78382518,1,0,325,18,80,1
3214,0,3,28,2,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,NA,NA,6
3215,0,9,30,7,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.85793315,1,1,350,19,NA,5
3216,0,9,34,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.82894562,1,0,340,41,NA,1
3217,0,13,25,3,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.43775165,1,0,625,28,NA,1
3218,0,10,29,9.94,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.36597602,0,0,214,16,69,1
3219,0,12,28,9,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.53378884,0,0,688,37,104,1
3220,0,8,32,5,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.6167711,0,0,275,31,NA,1
3221,0,12,26,7,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,0,NA,44,108,1
3222,0,10,32,6,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.12468339,0,0,457,40,92,1
3223,0,12,26,9.94,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.42162227,1,0,615,28,NA,5
3224,0,16,25,13,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.59578051,1,0,732,40,102,1
3225,0,12,26,9.94,10.25,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.0937502,1,0,163,25,NA,5
3226,0,8,24,9.94,10.25,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.56068163,1,0,260,18,NA,6
3227,0,11,27,9.94,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.19847872,0,0,492,26,NA,1
3228,0,12,26,9.94,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.35437004,1,0,575,16,NA,1
3229,0,12,25,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.23441073,1,0,510,22,NA,5
3230,0,8,26,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.33682573,1,0,565,16,NA,6
3231,0,9,29,6,4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.2441669,1,0,515,23,NA,6
3232,0,8,25,6,4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.15485809,1,0,471,18,NA,1
3233,0,13,27,9.94,12,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.81413053,1,0,335,21,97,1
3234,0,12,28,6,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.17586727,1,0,481,27,83,1
3235,0,12,26,6,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.4645883,1,0,642,36,98,1
3236,0,10,25,7,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.35088572,1,0,573,25,70,1
3237,0,6,32,9.94,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.75257264,1,0,315,19,NA,1
3238,0,11,30,0,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.88610403,1,0,360,45,NA,1
3239,0,12,25,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.82600011,1,0,339,26,90,6
3240,0,13,26,10,4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.99146455,0,0,400,26,87,1
3241,0,15,24,9.94,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.70378247,0,0,300,38,96,6
3242,0,10,34,10,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.3630281,0,0,580,34,80,1
3243,0,14,24,8,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.77144112,0,0,321,34,102,6
3244,0,12,26,2,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.1633148,1,0,475,21,79,6
3245,0,7,25,2,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.09807428,1,0,445,16,NA,1
3246,0,6,25,9.94,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.70378247,1,0,300,4,NA,5
3247,0,9,33,9.94,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,30,NA,1
3248,0,14,33,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,32,92,1
3249,0,10,27,9.94,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.52942909,1,0,252,14,NA,1
3250,0,12,25,9,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.03787092,1,0,419,20,NA,1
3251,0,6,34,9.94,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.75890177,1,0,317,30,NA,1
3252,0,16,29,10,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.315358,0,0,553,40,104,1
3253,0,18,31,8,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.58063914,0,0,721,35,104,1
3254,0,12,25,8,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,0,NA,31,NA,6
3255,0,8,33,9.94,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,1,NA,26,NA,1
3256,0,13,25,8,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.59167373,0,0,729,30,101,6
3257,0,12,25,5,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.74939299,0,0,314,28,115,1
3258,0,9,27,9,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.39362755,0,0,220,18,NA,6
3259,1,8,25,9.94,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.45958551,1,0,235,24,NA,1
3260,1,8,25,9.94,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,27,NA,1
3261,1,9,27,9.94,5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.80814249,1,0,333,22,NA,1
3262,1,11,26,9.94,5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.80814249,1,0,333,12,NA,1
3263,1,10,24,9.94,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,16,NA,6
3264,1,11,30,9,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.80814249,1,0,333,NA,NA,6
3265,1,12,28,9,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.94017125,1,0,380,26,NA,1
3266,1,12,26,9,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.96614674,1,0,390,24,NA,4
3267,1,5,34,9.94,6,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.52146092,1,0,250,18,NA,5
3268,1,17,27,6,11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.51174533,1,1,673,27,107,6
3269,1,16,26,7,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.18001665,1,0,483,29,98,6
3270,1,16,25,7,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.64509097,1,0,769,25,96,6
3271,1,16,28,16,16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,30,121,6
3272,1,18,28,9.94,16,0,1,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,1,NA,42,106,6
3273,1,4,25,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.78382518,1,0,325,8,NA,1
3274,1,11,30,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.14203741,1,0,465,18,NA,1
3275,1,12,26,16,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,0,NA,31,101,1
3276,1,14,24,16,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.85793315,0,0,350,21,NA,6
3277,1,12,26,3,6,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.92692603,1,0,375,25,NA,1
3278,1,7,26,9.94,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,14,NA,5
3279,1,5,27,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.70378247,0,0,300,35,NA,1
3280,1,16,25,7,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.1633148,1,0,475,21,NA,1
3281,1,12,27,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.26909628,1,0,528,18,NA,1
3282,1,10,26,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.24027585,1,0,513,27,NA,1
3283,1,12,27,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.09807428,1,0,445,32,NA,2
3284,1,11,29,7,6,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.57972983,1,0,265,28,NA,1
3285,1,12,27,7,6,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.56068163,1,0,260,16,NA,1
3286,1,9,24,0,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.76205138,1,0,318,10,NA,5
3287,0,12,26,12,11,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.43935037,0,0,626,39,99,1
3288,0,11,25,14,9,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.99146455,0,0,400,33,NA,6
3289,0,14,24,11,10,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.9348942,0,0,378,25,NA,1
3290,0,16,29,18,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.68835471,0,0,803,34,112,1
3291,0,16,25,18,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.10255859,0,0,447,25,118,4
3292,0,15,28,12,9,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.7651911,0,0,319,26,83,1
3293,0,8,30,9.94,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,5.99396143,0,0,401,25,NA,1
3294,0,9,27,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.08221891,0,0,438,31,NA,6
3295,0,10,24,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.03308622,0,0,417,36,NA,1
3296,0,10,25,5,11,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.92692603,0,0,375,24,NA,1
3297,0,16,30,12,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.42324696,0,0,616,41,107,1
3298,0,12,28,13,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.86929691,0,0,354,38,91,1
3299,0,18,28,18,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.05208917,0,1,425,24,96,1
3300,0,12,26,18,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.57972983,0,0,265,24,89,6
3301,0,13,24,18,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,NA,0,0,25,22,92,6
3302,0,14,24,13,13,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.05443935,0,0,426,41,118,5
3303,0,10,29,4,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,0,0,NA,31,86,1
3304,0,12,25,13,10,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.52146092,0,0,250,39,113,1
3305,0,17,25,12,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.32793678,0,0,560,33,116,5
3306,0,12,34,9.94,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,0,0,NA,31,95,1
3307,0,12,29,7,7,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.66642669,0,0,289,29,105,1
3308,0,16,26,7,7,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.97380961,0,0,393,30,120,1
3309,0,12,26,6,7,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.35784227,0,0,577,32,107,1
3310,0,12,24,6,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,0,0,NA,24,NA,1
3311,0,17,32,12,11,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.84643878,0,0,346,49,94,1
3312,0,16,28,12,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,7.15617664,0,1,1282,31,98,1
3313,1,17,28,12,16,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.76272951,0,1,865,36,126,1
3314,1,14,24,12,16,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.02344759,0,0,413,28,96,1
3315,1,6,29,9.94,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.4161004,0,0,225,25,NA,6
3316,1,12,26,9.94,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,0,NA,26,101,1
3317,1,12,26,4,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,0,NA,19,NA,1
3318,1,14,27,4,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.00141488,0,0,404,39,84,6
3319,1,12,31,3,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.58063914,0,1,721,36,108,1
3320,1,12,30,3,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.35784227,0,1,577,32,104,1
3321,1,12,26,6,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.2146081,0,0,500,20,110,1
3322,1,10,28,5,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,0,NA,37,87,1
3323,1,12,29,7,6,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.52146092,0,0,250,35,96,1
3324,1,12,26,7,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.04342512,0,0,155,28,106,1
3325,1,12,27,6,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.00635316,0,0,406,18,68,1
3326,0,12,33,9.94,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,5.85793315,1,1,350,45,83,1
3327,0,12,26,9.94,10.25,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.13556489,1,1,462,24,66,2
